station_id,station_name,region,n_rows,pm25_mean,loso_r2,building_count_3km,building_area_3km,ACAG_annual_mean,mean_AOT,median_AOT,AOT_valid_frac,mean_AOD_physics,mean_AOD_PBLH_ratio,mean_PBLH,mean_WS,mean_VC,mean_Temp,mean_Humidity,mean_Pressure,rain_freq,AOT_std,AOT_iqr,AOT_p95,diurnal_pm25_range,seasonal_pm25_amp,mean_PM25_nn_idw,std_PM25_nn_idw,iqr_PM25_nn_idw,nn1_km,nn1_corr,nbr_seasonal_amp,nbr_diurnal_range,elevation_m,latitude,longitude,slope_deg,mean_AOT_inner_mean,mean_AOT_outer_mean,mean_AOT_spatial_std,mean_AOT_local_vs_regional,mean_AOT_grad_mag,mean_RF_mean,mean_RF_std,mean_RF_center,mean_RF_inner_mean,mean_RF_outer_mean,mean_RF_grad_mag,mean_RF_local_vs_regional,mean_SSA_mean,mean_SSA_std,mean_SSA_center,mean_SSA_inner_mean,mean_SSA_outer_mean,mean_SSA_grad_mag,mean_SSA_local_vs_regional,mean_AOT_fine
31390928700890512538630765099,Lâm Đồng Vườn hoa - đối diện THCS Lam Sơn - Phường 6 - TP Đà Lạt (KK),Central,18977,18.08,-0.2252,73556,9155258.5,19.79,0.4491,0.3238,0.121,0.00045,0.001262,449.8,10.53,5429.0,19.06,79.18,853.8,0.157,0.37,0.5579,1.1608,14.61,28.81,17.9,7.41,9.28,74.3,0.3635,1.3496,16.68,1493.3,11.9527,108.43,4.151,0.4848472151885321,0.5005368200200001,0.1187576549160678,0.0020825629187759,0.0486302762150929,0.445802395685813,0.07367494233055599,0.45237704242795235,0.44585871450186604,0.4488023467615164,0.027540166086193568,-0.0002842170974819031,2267.0077852251693,390.8687387348026,3070.113574928774,2501.941149349491,2333.0351053639383,89.17856373428835,-31.566569683934834,0.21478135058952572
31390932574706768021562473002,Long An UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),South,19979,21.17,0.2623,67700,5370421.7,24.41,0.5777,0.4973,0.1404,0.000705,0.001258,490.3,8.24,4644.0,27.7,61.36,1002.5,0.1371,0.3939,0.6094,1.206,8.26,17.8,19.37,9.58,11.52,40.7,0.5633,1.5401,18.12,5.9,10.5391,106.405,1.286,0.6725822619059549,0.6785551216738596,0.1800258119272667,0.0174294488958471,0.079150928512647,0.4753515466199578,0.07239832368534742,0.4775863461032695,0.4805318188428615,0.4763437062471342,0.03133389162037837,0.0004495433963946445,1846.1167769086323,431.28578720291415,2640.6151783113864,2090.305615406025,1868.5283672463408,101.79679272186308,76.12253414978042,0.26137257056778684
31390939012620449761949792810,Ninh Thuận Công viên (bến xe cũ) - Đ. Thống Nhất - P. Thanh Sơn - TP Phan Rang (KK),Central,14295,15.49,-0.1248,75208,5056871.8,22.48,0.3847,0.2714,0.2003,0.000359,0.000669,494.4,9.4,6342.0,28.81,62.75,1006.5,0.1011,0.3633,0.3669,1.1609,8.82,9.6,18.05,10.57,11.13,74.3,0.3635,1.638,18.69,6.5,11.5736,108.992,0.868,0.0676514664147065,0.0415716906803533,0.0641089892322517,0.0260797757343532,0.1215790987562327,0.08120106194948083,0.05451360184176156,0.44483332245887686,0.0922140687067359,0.07172810350108665,0.1043547166124252,0.021136691864644133,754.4266550403356,152.42653906910328,2380.8213105101154,761.8232741219168,749.4931347290632,84.76749604914963,12.330139392853694,0.20558008468995337
31390944251495766704153049642,Quảng Nam Tiếp giáp Đ. Hùng Vương - KDC Đ. Hồ Xuân Hương (KK),Central,19205,19.87,0.1388,69385,4739795.5,20.42,0.6197,0.4852,0.148,0.000708,0.001656,385.0,7.79,3948.0,26.31,77.89,1009.7,0.1246,0.5044,0.7929,1.5357,9.67,21.07,18.4,12.02,12.74,56.8,0.1683,1.5932,24.15,6.8,15.5621,108.487,0.81,0.577040988309175,0.071133402692274,0.0541367440202802,0.3020667420691295,0.1061684070777903,0.07013551191982928,0.043330979539464916,0.4883569691754126,0.47851279931475627,0.0572454862578095,0.09980067903429418,0.24590830755012394,716.368633022703,89.44568907508521,2734.473284383833,2146.307953889727,710.4849278533603,62.85561539848241,40.84388668779098,0.2978252218677578
31390951371938979254287350314,Quảng Ngãi UBND P. Nguyễn Nghiêm - TP Quảng Ngãi (KK),Central,18801,27.41,0.1273,79042,5730302.7,18.25,0.4989,0.3927,0.1494,0.000512,0.001313,422.7,7.52,4290.0,26.7,77.68,1009.6,0.1191,0.4053,0.5843,1.249,16.69,24.72,16.9,9.4,10.88,59.7,0.3173,1.3579,19.6,12.9,15.121,108.804,4.967,0.5733087827915866,0.0737054680424259,0.0552730798516304,0.304108923415017,0.0888744506980636,0.07146027112908315,0.04426891148511,0.5025742536529932,0.47330457193563696,0.05926190821524509,0.07891371983952623,0.2404133282517753,729.1257301707598,87.63603694335175,2698.1743423468756,2107.1805759199456,728.0965494271773,56.72999079904926,7.109535073910806,0.25543674330415445
31390957404024291365397346858,Thái Bình Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),North,19607,37.19,0.5066,65988,5715086.5,28.7,0.7294,0.6856,0.0816,0.000668,0.001443,451.7,10.35,5318.0,24.92,77.38,986.6,0.1365,0.5117,0.8039,1.5788,22.03,48.41,32.85,22.61,25.07,18.0,0.1163,2.0527,30.24,8.4,20.4578,106.344,6.89,0.7680345230157887,0.8029478659952853,0.1838154852502965,0.0103448478042139,0.0806023868926764,0.5116354380676533,0.057195551766983634,0.5412137868915601,0.5182334503467382,0.5133306009510348,0.02407097215326395,-0.0020500267194627506,2057.9120478229424,197.43991709230306,3028.3211638985517,2289.654585902536,2111.559037434863,57.66772817078151,-0.930429864978268,0.38641226674047163
31390965631272148257054013994,Vũng Tàu Đ. Huyền Trân Công Chúa - Phường 8 - TP Vũng Tàu,South,20164,14.67,0.0911,26374,1921007.4,21.71,0.6485,0.5767,0.1603,0.000525,0.001154,497.3,10.79,6386.0,27.89,75.15,1009.1,0.1332,0.5339,0.7607,1.5764,8.53,9.76,20.45,10.05,12.07,65.3,0.5355,1.5988,18.95,40.0,10.4955,107.274,1.27,0.1101256421118773,0.0811378405414308,0.0576082075986435,0.0305571052011167,0.1091347877652815,0.0699189747150344,0.048328081817492326,0.4798690794332798,0.08864793716459242,0.05913561775633754,0.09273626722458635,0.030400579722458684,737.0453939352595,137.5452055010014,2710.172442230398,742.756941741057,732.4863733435659,90.59994095581898,10.270568397491072,0.3064725695657918
31570631866920915749872483233,Bình Định huyện Tuy Phước (KK),Central,9692,12.07,0.0197,56755,3701991.1,18.47,0.5896,0.4721,0.1499,0.000333,0.000927,563.2,10.03,7158.0,27.45,83.57,1008.1,0.1198,0.4727,0.6689,1.5134,8.41,20.11,18.47,11.79,14.22,2.6,0.3415,0.9176,26.7,11.3,13.7619,109.22,1.784,0.0484959803067937,0.0300410628068608,0.0548841885636211,0.0184549174999328,0.1497356816165315,0.03507885450314573,0.045127540060987466,0.4870081078333665,0.04508522104880767,0.02827247141297238,0.11852349222532924,0.01681274963583528,0.06836033050468113,0.08655709269893523,0.9392014825439836,0.08719955487174899,0.05533126236577043,0.239029867119922,0.03186829250597855,0.26539135570897376
31616865099255512061948816121,Đà Nẵng Phạm Hùng (KK),Unknown,13256,6.24,-1.335,69361,4659815.6,21.45,0.5516,0.4333,0.1657,0.000574,0.00145,415.4,7.48,4285.0,26.39,80.89,1009.7,0.1172,0.4373,0.6668,1.2657,8.46,12.71,19.35,12.01,13.48,8.7,0.2456,1.4397,21.5,4.4,15.9961,108.207,1.726,0.0976318119679941,0.0812823293489262,0.0580490839186893,0.0170829193944216,0.1291751654558974,0.07146053637036255,0.04330918101453884,0.4858778300890773,0.07920697857862913,0.062380188150170414,0.10851975981070719,0.01784666220484192,920.0350909582013,123.47029250446886,3036.4382462468966,938.1901456817379,907.9295384087749,77.24525127399588,30.26060727296319,0.26657834097810673
31651502905690497791503780869,Thái Nguyên Sân vận động Gang thép - P Trung Thành - TP Thái Nguyên (KK),North,14937,55.21,0.2878,26071,2717510.4,31.52,0.7046,0.6486,0.0769,0.000695,0.001918,437.7,6.98,3786.0,24.03,79.56,1008.9,0.1163,0.4986,0.8053,1.548,38.29,71.84,38.72,26.71,30.12,44.4,0.0808,2.1391,32.6,26.0,21.5391,105.872,0.213,0.7382425119676078,0.7281580586214,0.1633208550689739,0.0405954744201837,0.0690941733146878,0.5205788505184555,0.06228617294513983,0.5511835059394724,0.5242477273370711,0.5232948561843112,0.026104984305812238,-0.003028914095018431,2548.105365220883,191.7000143919639,3474.941973880401,2771.0600125936144,2613.599835851987,52.01119103663193,-1.9742795890611327,0.3777468391249107
