variant,station_id,station_name,n_rows,actual_mean,pred_mean,bias,abs_mean_error,hourly_r2,hourly_rmse,daily_r2,actual_class,pred_class,class_flip,high_to_nonhigh,nonhigh_to_high,nearest_train_km
8_blend_guarded,32497715505350541081963258104,"Hải Phòng Cổng bảo vệ, ủy ban xã Nguyễn Lương Bằng (LCS)",3967,40.66305023947567,35.498047980639,-5.165002258836672,5.165002258836672,0.35045164992179256,29.143559427410228,0.3763230655922706,high,high,False,False,False,16.596386549827297
8_blend_guarded,32497722117136617634216524795,Hải Phòng Cổng bảo vệ trường tiểu học phả lại phường Chí Linh (LCS),3977,40.94871702288157,26.812692256807743,-14.136024766073824,14.136024766073824,0.2438335017795661,25.090624255902252,0.22926297247598282,high,moderate,True,True,False,6.307795531049754
8_blend_guarded,32497740397859994680382176275,Hải Phòng Ban chỉ huy quân sự xã An Quang (LCS),3983,27.528455862415264,17.24280201763977,-10.285653844775492,10.285653844775492,-0.02759294795251166,24.26387742388013,-0.11641973854867049,moderate,low,True,False,False,24.86885279705652
8_blend_guarded,32497743881131035780167864566,Hải Phòng Vọng gác công an phường Bạch Đằng (LCS),3803,26.85155500920326,12.216727592369503,-14.634827416833756,14.634827416833756,-0.39368765311446485,22.769716514516585,-0.7729047347769566,moderate,low,True,False,False,7.778816673767894
8_blend_guarded,32497745839288232378111853921,Hải Phòng cột điện Phường Bạch Đằng (anh Vân - 098 9325417) (LCS),3912,9.34172827198364,12.535340378949808,3.1936121069661674,3.1936121069661674,0.12501702619085853,8.09834598433703,0.1536484335528957,low,low,False,False,False,8.374467019063857
8_blend_guarded,32497816774243732691318562431,"Lạng Sơn Tường phía sau lưng nhà văn hóa khu Trung Thịnh, xã Chi Lăng (LCS)",3950,42.273726025316456,18.601749293962538,-23.67197673135392,23.67197673135392,-0.6310287715336582,35.94000044350871,-1.043806327072708,high,low,True,True,False,54.827489244372934
8_blend_guarded,32497825983352144945122444532,"Ninh Bình Cổng bảo vệ trạm bơm Hoành Uyển, phường Hà Nam (LCS)",4022,35.38169569865739,36.2391181469342,0.8574224482768145,0.8574224482768145,0.5319533144812434,22.23055751277006,0.563335181670267,high,high,False,False,False,15.534948383770724
8_blend_guarded,32497832479169427549528529636,Ninh Bình Đảng ủy - HĐND phường Hà Nam (LCS),4036,41.73320106541129,35.891447820540535,-5.841753244870759,5.841753244870759,0.6238635659625343,17.97713726122139,0.7126293116642086,high,high,False,False,False,2.701709016358798
8_blend_guarded,32497834813217474579076019998,Ninh Bình Trung tâm Hành chính công Phường Đồng Văn (LCS),4024,40.28636796719682,35.34294720704864,-4.943420760148179,4.943420760148179,0.4720790175454924,22.668216081149797,0.5190861543625522,high,high,False,False,False,11.821235068217986
8_blend_guarded,32497839438874550478493036568,"Thái Nguyên Trạm quan trắc nước tại đập Ba Đa, phường Cam Giá (LCS)",3940,54.658894974619294,39.13271844463495,-15.52617652998434,15.52617652998434,0.3450392921158957,34.76356590941152,0.35666640562478535,high,high,False,False,False,4.150547980997943
8_blend_guarded,32497845274199713703151904970,Thái Nguyên UBND Phường Gia Sàng (LCS),3919,50.19495164582802,39.14693660125392,-11.0480150445741,11.0480150445741,0.34390770442251983,32.69327646384086,0.4930319183145273,high,high,False,False,False,3.5173822792697513
9_blend_s30_b50,32496578935958505757412009876,Hưng Yên Cổng bảo vệ xã Phạm Ngũ Lão (trụ sở cũ xã Phù Ủng) (LCS),3969,25.669128420256992,23.89415616025292,-1.7749722600040734,1.7749722600040734,0.19779323897506595,22.08727817636881,0.20642204086790683,moderate,moderate,False,False,False,18.449830942036815
9_blend_s30_b50,32496584622031367061634346762,Hưng Yên Cổng bảo vệ  ủy ban xã Như Quỳnh (LCS),4007,15.124932243573745,32.414754521797136,17.28982227822339,17.28982227822339,-0.8687831494675899,24.067801992436664,-1.6883243931595273,low,moderate,True,False,False,5.786216947358378
9_blend_s30_b50,32496590242207758224773467210,Hải Phòng  Địa điểm 2 của công an phường Phạm Sư Mạnh (LCS),4003,19.92853767174619,14.813862780622047,-5.114674891124144,5.114674891124144,0.018473272468272794,17.30176136438301,-0.026280705834564655,low,low,False,False,False,7.236307759890286
9_blend_s30_b50,32496599090403802522844462004,Hưng Yên Nhà văn hoá thế thôn Hồng Cầu (LCS),3875,71.3933438451613,33.19732032154992,-38.19602352361138,38.19602352361138,-0.3403072125392388,58.36586980924014,-0.7454628693429932,high,moderate,True,True,False,6.995377456894362
9_blend_s30_b50,32496608539373531178394552735,"Hà Nội Tổng cục Biển và Hải đảo, Bộ Tài nguyên và Môi trường - 83 Nguyễn Chí Thanh(LCS)",3994,25.973338582874312,36.55688041693445,10.583541834060135,10.583541834060135,0.4010858157970245,18.6146149565523,0.3703075076156579,moderate,high,True,False,True,2.6513876585806173
9_blend_s30_b50,32496614298366895058622457929,Hà Nội Công an xã Hoài Đức (LCS),3992,50.66511099699399,36.79325411507836,-13.871856881915626,13.871856881915626,0.44691756226448487,28.730931059223312,0.4931873372676737,high,high,False,False,False,11.579665042552143
9_blend_s30_b50,32496615589638980218291071052,Hưng Yên Tường trước mặt nhà Văn hóa Phong Cốc (LCS),3934,21.38353845958312,24.578680471412714,3.195142011829592,3.195142011829592,0.16523331541009545,18.90278951401882,0.11038117812951109,moderate,moderate,False,False,False,16.075517740225266
9_blend_s30_b50,32496618056220078954907439411,Hưng Yên Nhà văn hoá thôn Lường xã Thượng Hồng (LCS),3935,40.91006205844981,28.544972103009023,-12.365089955440787,12.365089955440787,0.14539967965172307,31.442273615077198,0.10445186292394659,high,moderate,True,True,False,15.151800367733374
9_blend_s30_b50,32496619672150063767061412126,"Hà Nội Cột điện cổng phụ Trường tiểu học Phú Lãm, phường Phú Lương (LCS)",3999,51.35258332083021,30.966690560956025,-20.38589275987419,20.38589275987419,0.16837718595211348,39.04114664291792,0.13591078911193677,high,moderate,True,True,False,7.867295224935175
9_blend_s30_b50,32496621120052989448308754893,"Lạng Sơn Cột điện đối diện nhà văn hóa khu Pha Lác, xã Chi Lăng (LCS)",3917,34.08355458258872,16.59866911598125,-17.48488546660747,17.48488546660747,-0.38989491143065735,28.546152390622183,-0.7323911200344617,moderate,low,True,False,False,56.542895725272054
9_blend_s30_b50,32496631939608265457394360507,"Hà Nội Trường tiểu học Minh Khai, P. Thanh Nhàn (LCS)",4014,42.95951743896363,43.20422419022541,0.24470675126178065,0.24470675126178065,0.6722142652038232,21.21835589969651,0.7279362302222206,high,high,False,False,False,1.1445161932734895
9_blend_s30_b50,32496634188432693119199539147,Hà Nội UBND xã Trần Phú (LCS),3993,64.7180321813173,30.61390292477456,-34.104129256542734,34.104129256542734,-0.43298668661883144,53.07897798637389,-0.6296196585976488,high,moderate,True,True,False,22.91051635645702
9_blend_s30_b50,32496634971884394546566271369,"Hải Phòng Trạm thủy văn Do Nghi, phường Nam Triệu (LCS)",4004,28.658753796203793,11.911874886412205,-16.74687890979159,16.74687890979159,-0.556283308777322,25.74197445203568,-0.9995413976751177,moderate,low,True,False,False,10.897102811166642
9_blend_s30_b50,32496635793299427531930529746,"Hà Nội Cổng Trường tiểu học Thịnh Hào, phường Ô Chợ Dừa(LCS)",4021,28.689258492912213,40.17153794106235,11.482279448150134,11.482279448150134,0.3933981298661505,20.50294956708909,0.3533352093997215,moderate,high,True,False,True,2.0267759103862018
9_blend_s30_b50,32496640019282169742177968358,Hà Nội UBND phường Quan Hoa (cũ)(LCS),4019,48.134898108982334,37.98095278813831,-10.153945320844024,10.153945320844024,0.5633316664373598,23.80682462610416,0.6285812809068804,high,high,False,False,False,3.54087983963299
9_blend_s30_b50,32496646519546184688745583087,Hà Nội Viện hàn lâm Khoa học và Công nghệ - 18 Hoàng Quốc Việt - Phường Nghĩa Đô(LCS),3979,21.675465644634333,38.04304816147414,16.367582516839807,16.367582516839807,-0.34941112007865605,22.166507755552637,-0.6865713100287605,moderate,high,True,False,True,4.869249675613683
9_blend_s30_b50,32496649796320141677664228873,Hà Nội UBND xã Chuyên Mỹ(LCS),4036,31.026848637264617,35.50613796718766,4.479289329923045,4.479289329923045,0.5114022535470049,19.084859525906126,0.5225179986864568,moderate,high,True,False,True,17.06648524680589
9_blend_s30_b50,32496653072616049897983672014,"Hà Nội TT văn hoá thể thao Ninh Hiệp, xã Ninh Hiệp(LCS)",3996,46.02514604604604,33.97489310598386,-12.05025294006218,12.05025294006218,0.2864276650901735,27.961055368230348,0.2730746488334429,high,moderate,True,True,False,7.226482946751936
9_blend_s30_b50,32496654659036040237005110994,"Hà Nội Trường mầm non B, Ngọc Hồi(LCS)",4019,59.727731002736995,31.252626776912706,-28.47510422582429,28.47510422582429,0.017584213560347783,43.52891309703241,-0.1282081169644691,high,moderate,True,True,False,9.045013218520046
9_blend_s30_b50,32496656699585544717774158962,Hà Nội UBND phường Định Công(LCS),4050,43.56383676543209,38.78479243659028,-4.779044328841813,4.779044328841813,0.6583262880343638,18.72343844922831,0.7559238033972675,high,high,False,False,False,3.6961549695470084
9_blend_s30_b50,32496658274959142730665276769,Hà Nội UBND xã Song Phương(LCS),4016,40.62574337649402,37.22263748997706,-3.403105886516961,3.403105886516961,0.45006733173791336,27.32186697777072,0.5363952362492944,high,high,False,False,False,10.296146606956322
9_blend_s30_b50,32496659849795661849369859648,"Hà Nội Nhà bảo vệ Trường THCS Tây Đằng, xã Quảng Oai(LCS)",4008,20.47135271956088,31.126093214435286,10.654740494874407,10.654740494874407,0.064053444464936,13.50795312209729,-0.08802204562540039,moderate,moderate,False,False,False,17.069854441072746
9_blend_s30_b50,32496674426906599552653261962,Hải Phòng Cổng bảo vệ trường mầm non Tam Hưng- phường Nam Triệu (LCS),3984,25.41577645582329,12.247813709241795,-13.167962746581496,13.167962746581496,-0.32230853937753,23.45163323548879,-0.59000481735146,moderate,low,True,False,False,10.762190376089379
9_blend_s30_b50,32496693563219291690449469264,Hải Phòng Trụ sở ủy ban xã Phạm Sư Mạnh cũ (LCS),4006,32.58442121817274,18.361258764918897,-14.223162453253845,14.223162453253845,-0.025755703781181305,25.634804630380312,-0.13797678599268037,moderate,low,True,False,False,6.814614767319962
9_blend_s30_b50,32496700750804852782040219324,Hải Phòng ủy ban phường Phạm Sư Mạnh (LCS),4000,17.534103525,14.777687790915508,-2.7564157340844915,2.7564157340844915,0.04012162993365387,15.665062883018297,0.011466639227977748,low,low,False,False,False,7.48505093763792
9_blend_s30_b50,32497674830731204969056502556,Hà Nội UBND xã Thanh Thuỳ (LCS),3994,31.186279394091134,30.357886373059255,-0.8283930210318786,0.8283930210318786,0.3966768059508199,24.523922718182277,0.4206351960154585,moderate,moderate,False,False,False,14.766464056076616
9_blend_s30_b50,32497682732178779599258375030,Hà Nội UBND phường Hoàng Liệt(LCS),4018,28.976169313091088,36.4943860306675,7.518216717576411,7.518216717576411,0.42700766602406137,19.604345809192914,0.3997902223675327,moderate,high,True,False,True,4.356440452971599
9_blend_s30_b50,32497684349251147003185136481,Hà Nội Tường rào -Trước cổng bảo vệ UBND phường Long Biên (LCS),4000,54.664326975,36.797450401473995,-17.866876573526007,17.866876573526007,0.3286711307878729,33.56131009790104,0.32759179160774476,high,high,False,False,False,3.73204033701836
9_blend_s30_b50,32497686304154672399743049842,Hà Nội UBND xã Chương Dương (LCS),3970,50.88200617128464,32.498732830154175,-18.38327334113046,18.38327334113046,0.2391722900147314,35.9079314426236,0.22451174622302417,high,moderate,True,True,False,17.60637733483303
9_blend_s30_b50,32497687835845808597395559285,Hà Nội UBND xã Quang Minh (LCS),3999,41.100162440610156,28.717865551346886,-12.38229688926327,12.38229688926327,0.18316649591784417,35.11238234138307,0.1834804588286838,high,moderate,True,True,False,20.628666313168235
9_blend_s30_b50,32497689422265798936416998264,"Hà Nội Cổng 3, Bộ Tài nguyên và Môi trường, 10 Tôn Thất Thuyết (LCS)",4016,37.02350438247012,35.460991047502205,-1.5625133349679174,1.5625133349679174,0.6368258616057156,18.290603640934215,0.7270002847565176,high,high,False,False,False,3.0360293192985486
9_blend_s30_b50,32497691894129504813496914814,Hà Nội Nhà bảo vệ UBND xã Phúc Thịnh (LCS),4018,37.207375261324046,33.54159600337936,-3.665779257944685,3.665779257944685,0.3484653485750864,28.282769781243104,0.3962711580974507,high,moderate,True,True,False,14.989206389244599
9_blend_s30_b50,32497693512462826621189636013,"Hà Nội Nhà bảo vệ Cung thể thao tổng hợp Quần Ngựa (phố Văn Cao), Phường Liễu Giai, quận Ba Đình (LCS)",4011,51.807455173273496,38.250139281530615,-13.557315891742881,13.557315891742881,0.49635635978366266,28.192097283012558,0.5436298762703222,high,high,False,False,False,4.714993448273467
9_blend_s30_b50,32497698154816065885508975523,"Hà Nội Cục Viễn Thám quốc gia, Bộ Tài nguyên và Môi trường số 79 Văn Tiến Dũng (LCS)",3974,60.86778643683946,24.251717592121295,-36.616068844718164,36.616068844718164,-0.5064416110688676,59.39283783981437,-0.7445258729415549,high,moderate,True,True,False,7.997340544817883
9_blend_s30_b50,32497713513553527537986241519,"Hải Phòng Cổng bảo vệ trường tiểu học Tử Lạc, phường Nhị Chiểu (LCS)",3973,20.50154731940599,14.698394748389637,-5.803152571016353,5.803152571016353,0.05962309879486949,16.421463845091417,0.013824501821673496,moderate,low,True,False,False,5.864712037013879
9_blend_s30_b50,32497715505350541081963258104,"Hải Phòng Cổng bảo vệ, ủy ban xã Nguyễn Lương Bằng (LCS)",3967,40.66305023947567,27.32120130485829,-13.341848934617385,13.341848934617385,0.23472199220692158,31.6334432981228,0.21006737672753106,high,moderate,True,True,False,16.596386549827297
9_blend_s30_b50,32497722117136617634216524795,Hải Phòng Cổng bảo vệ trường tiểu học phả lại phường Chí Linh (LCS),3977,40.94871702288157,26.251745807615077,-14.69697121526649,14.69697121526649,0.22440649663655132,25.410887411387463,0.20176572521161895,high,moderate,True,True,False,6.307795531049754
9_blend_s30_b50,32497740397859994680382176275,Hải Phòng Ban chỉ huy quân sự xã An Quang (LCS),3983,27.528455862415264,15.925788754574677,-11.602667107840587,11.602667107840587,-0.0779086221162808,24.850813991242486,-0.19874145359135276,moderate,low,True,False,False,24.86885279705652
9_blend_s30_b50,32497743881131035780167864566,Hải Phòng Vọng gác công an phường Bạch Đằng (LCS),3803,26.85155500920326,11.857388741306186,-14.994166267897073,14.994166267897073,-0.42230776197889464,23.002322463072854,-0.8238452039041295,moderate,low,True,False,False,7.778816673767894
9_blend_s30_b50,32497745839288232378111853921,Hải Phòng cột điện Phường Bạch Đằng (anh Vân - 098 9325417) (LCS),3912,9.34172827198364,12.415149970070983,3.0734216980873423,3.0734216980873423,0.13506639544007615,8.051706050022036,0.17716118707980444,low,low,False,False,False,8.374467019063857
9_blend_s30_b50,32497816774243732691318562431,"Lạng Sơn Tường phía sau lưng nhà văn hóa khu Trung Thịnh, xã Chi Lăng (LCS)",3950,42.273726025316456,16.172321273752114,-26.101404751564342,26.101404751564342,-0.7837173800583299,37.58463085288445,-1.296409047125128,high,low,True,True,False,54.827489244372934
9_blend_s30_b50,32497825983352144945122444532,"Ninh Bình Cổng bảo vệ trạm bơm Hoành Uyển, phường Hà Nam (LCS)",4022,35.38169569865739,35.13816006828799,-0.24353563036940074,0.24353563036940074,0.5325934128378204,22.215351111110163,0.5646853302177943,high,high,False,False,False,15.534948383770724
9_blend_s30_b50,32497832479169427549528529636,Ninh Bình Đảng ủy - HĐND phường Hà Nam (LCS),4036,41.73320106541129,34.93578265215178,-6.797418413259514,6.797418413259514,0.6098053988071626,18.310004920760463,0.6923935241943643,high,moderate,True,True,False,2.701709016358798
9_blend_s30_b50,32497834813217474579076019998,Ninh Bình Trung tâm Hành chính công Phường Đồng Văn (LCS),4024,40.28636796719682,33.96848470073633,-6.317883266460484,6.317883266460484,0.4561768638936461,23.007091625124097,0.4967059145903895,high,moderate,True,True,False,11.821235068217986
9_blend_s30_b50,32497839438874550478493036568,"Thái Nguyên Trạm quan trắc nước tại đập Ba Đa, phường Cam Giá (LCS)",3940,54.658894974619294,38.775000702643425,-15.88389427197587,15.88389427197587,0.3389498766425443,34.924796978605244,0.34730521526869307,high,high,False,False,False,4.150547980997943
9_blend_s30_b50,32497845274199713703151904970,Thái Nguyên UBND Phường Gia Sàng (LCS),3919,50.19495164582802,38.81900494843689,-11.375946697391129,11.375946697391129,0.3393938941004495,32.805545958901625,0.48256454343097044,high,high,False,False,False,3.5173822792697513
10_blend_s55_b50,32496578935958505757412009876,Hưng Yên Cổng bảo vệ xã Phạm Ngũ Lão (trụ sở cũ xã Phù Ủng) (LCS),3969,25.669128420256992,28.971258907618385,3.302130487361392,3.302130487361392,0.18504348054430175,22.26210675994099,0.18851543676422522,moderate,moderate,False,False,False,18.449830942036815
10_blend_s55_b50,32496584622031367061634346762,Hưng Yên Cổng bảo vệ  ủy ban xã Như Quỳnh (LCS),4007,15.124932243573745,34.564586880283436,19.43965463670969,19.43965463670969,-1.1235279920616525,25.655824150983687,-2.119133136919408,low,moderate,True,False,False,5.786216947358378
10_blend_s55_b50,32496590242207758224773467210,Hải Phòng  Địa điểm 2 của công an phường Phạm Sư Mạnh (LCS),4003,19.92853767174619,17.046789285770323,-2.881748385975868,2.881748385975868,0.0770185356473434,16.777828172521904,0.06277179262238197,low,low,False,False,False,7.236307759890286
10_blend_s55_b50,32496599090403802522844462004,Hưng Yên Nhà văn hoá thế thôn Hồng Cầu (LCS),3875,71.3933438451613,35.04429474625874,-36.349049098902555,36.349049098902555,-0.2861362872662676,57.17422422918861,-0.6483778160170466,high,high,False,False,False,6.995377456894362
10_blend_s55_b50,32496608539373531178394552735,"Hà Nội Tổng cục Biển và Hải đảo, Bộ Tài nguyên và Môi trường - 83 Nguyễn Chí Thanh(LCS)",3994,25.973338582874312,37.45071449951895,11.47737591664464,11.47737591664464,0.3670028784116046,19.136945740350004,0.32586642794681375,moderate,high,True,False,True,2.6513876585806173
10_blend_s55_b50,32496614298366895058622457929,Hà Nội Công an xã Hoài Đức (LCS),3992,50.66511099699399,37.73626144950152,-12.928849547492469,12.928849547492469,0.4638512508966268,28.287685466437797,0.5175577089188009,high,high,False,False,False,11.579665042552143
10_blend_s55_b50,32496615589638980218291071052,Hưng Yên Tường trước mặt nhà Văn hóa Phong Cốc (LCS),3934,21.38353845958312,28.634069085764672,7.2505306261815505,7.2505306261815505,0.06626818367620546,19.99191621610916,-0.04023362510612327,moderate,moderate,False,False,False,16.075517740225266
10_blend_s55_b50,32496618056220078954907439411,Hưng Yên Nhà văn hoá thôn Lường xã Thượng Hồng (LCS),3935,40.91006205844981,31.95279869216049,-8.957263366289322,8.957263366289322,0.20821242549043772,30.264726813933432,0.21053477386366193,high,moderate,True,True,False,15.151800367733374
10_blend_s55_b50,32496619672150063767061412126,"Hà Nội Cột điện cổng phụ Trường tiểu học Phú Lãm, phường Phú Lương (LCS)",3999,51.35258332083021,33.80129089495518,-17.551292425875033,17.551292425875033,0.2270501746798106,37.63873499109227,0.2166329862250519,high,moderate,True,True,False,7.867295224935175
10_blend_s55_b50,32496621120052989448308754893,"Lạng Sơn Cột điện đối diện nhà văn hóa khu Pha Lác, xã Chi Lăng (LCS)",3917,34.08355458258872,20.3467223425814,-13.736832240007317,13.736832240007317,-0.1903000602638243,26.417080842005237,-0.37413334170501167,moderate,moderate,False,False,False,56.542895725272054
10_blend_s55_b50,32496631939608265457394360507,"Hà Nội Trường tiểu học Minh Khai, P. Thanh Nhàn (LCS)",4014,42.95951743896363,41.68192033712297,-1.2775971018406622,1.2775971018406622,0.6710592913074499,21.255705141678988,0.7269773807894262,high,high,False,False,False,1.1445161932734895
10_blend_s55_b50,32496634188432693119199539147,Hà Nội UBND xã Trần Phú (LCS),3993,64.7180321813173,33.74978834909358,-30.96824383222372,30.96824383222372,-0.3291970794890322,51.1206260208169,-0.48852077774271985,high,moderate,True,True,False,22.91051635645702
10_blend_s55_b50,32496634971884394546566271369,"Hải Phòng Trạm thủy văn Do Nghi, phường Nam Triệu (LCS)",4004,28.658753796203793,12.229449978953841,-16.429303817249952,16.429303817249952,-0.5315388592151389,25.53650953810131,-0.9563408872105119,moderate,low,True,False,False,10.897102811166642
10_blend_s55_b50,32496635793299427531930529746,"Hà Nội Cổng Trường tiểu học Thịnh Hào, phường Ô Chợ Dừa(LCS)",4021,28.689258492912213,39.750921630775984,11.061663137863771,11.061663137863771,0.40708130513289364,20.270387125475597,0.37147766108555624,moderate,high,True,False,True,2.0267759103862018
10_blend_s55_b50,32496640019282169742177968358,Hà Nội UBND phường Quan Hoa (cũ)(LCS),4019,48.134898108982334,38.47666919767479,-9.658228911307546,9.658228911307546,0.5708984961626713,23.59965431985969,0.6390128214341626,high,high,False,False,False,3.54087983963299
10_blend_s55_b50,32496646519546184688745583087,Hà Nội Viện hàn lâm Khoa học và Công nghệ - 18 Hoàng Quốc Việt - Phường Nghĩa Đô(LCS),3979,21.675465644634333,38.5108021068438,16.835336462209465,16.835336462209465,-0.39206351850430976,22.51410363523556,-0.7499657797249955,moderate,high,True,False,True,4.869249675613683
10_blend_s55_b50,32496649796320141677664228873,Hà Nội UBND xã Chuyên Mỹ(LCS),4036,31.026848637264617,37.20517495841493,6.178326321150312,6.178326321150312,0.48711175444041876,19.553504735222972,0.48822213297131134,moderate,high,True,False,True,17.06648524680589
10_blend_s55_b50,32496653072616049897983672014,"Hà Nội TT văn hoá thể thao Ninh Hiệp, xã Ninh Hiệp(LCS)",3996,46.02514604604604,35.87018905366301,-10.154956992383028,10.154956992383028,0.324839307069801,27.19807283895878,0.33391133480168156,high,high,False,False,False,7.226482946751936
10_blend_s55_b50,32496654659036040237005110994,"Hà Nội Trường mầm non B, Ngọc Hồi(LCS)",4019,59.727731002736995,34.10318173311203,-25.624549269624964,25.624549269624964,0.09754251210369613,41.71992636177854,-0.004570720169542408,high,moderate,True,True,False,9.045013218520046
10_blend_s55_b50,32496656699585544717774158962,Hà Nội UBND phường Định Công(LCS),4050,43.56383676543209,38.91003222026156,-4.65380454517053,4.65380454517053,0.6594776817206754,18.691864112886073,0.7576001063525435,high,high,False,False,False,3.6961549695470084
10_blend_s55_b50,32496658274959142730665276769,Hà Nội UBND xã Song Phương(LCS),4016,40.62574337649402,38.30372326826463,-2.3220201082293883,2.3220201082293883,0.45462700355400654,27.208363942818025,0.5425067477347469,high,high,False,False,False,10.296146606956322
10_blend_s55_b50,32496659849795661849369859648,"Hà Nội Nhà bảo vệ Trường THCS Tây Đằng, xã Quảng Oai(LCS)",4008,20.47135271956088,33.90393485766488,13.432582138104,13.432582138104,-0.2791629132935949,15.791629617361052,-0.5761801601875096,moderate,moderate,False,False,False,17.069854441072746
10_blend_s55_b50,32496674426906599552653261962,Hải Phòng Cổng bảo vệ trường mầm non Tam Hưng- phường Nam Triệu (LCS),3984,25.41577645582329,12.510916633080791,-12.9048598227425,12.9048598227425,-0.30581551355008507,23.3049193425156,-0.5615842500740487,moderate,low,True,False,False,10.762190376089379
10_blend_s55_b50,32496693563219291690449469264,Hải Phòng Trụ sở ủy ban xã Phạm Sư Mạnh cũ (LCS),4006,32.58442121817274,19.981065105722234,-12.60335611245051,12.60335611245051,0.04207265827992457,24.772756069392024,-0.029108563974304502,moderate,low,True,False,False,6.814614767319962
10_blend_s55_b50,32496700750804852782040219324,Hải Phòng ủy ban phường Phạm Sư Mạnh (LCS),4000,17.534103525,16.988103625142955,-0.5459998998570441,0.5459998998570441,0.06867501737807713,15.430310536751541,0.051878810756058824,low,low,False,False,False,7.48505093763792
10_blend_s55_b50,32497674830731204969056502556,Hà Nội UBND xã Thanh Thuỳ (LCS),3994,31.186279394091134,33.613087660541794,2.42680826645066,2.42680826645066,0.39145719543683366,24.62977780539239,0.41146969570889813,moderate,moderate,False,False,False,14.766464056076616
10_blend_s55_b50,32497682732178779599258375030,Hà Nội UBND phường Hoàng Liệt(LCS),4018,28.976169313091088,37.42675328017241,8.450583967081325,8.450583967081325,0.4048101997958068,19.980469490947783,0.36868630978934136,moderate,high,True,False,True,4.356440452971599
10_blend_s55_b50,32497684349251147003185136481,Hà Nội Tường rào -Trước cổng bảo vệ UBND phường Long Biên (LCS),4000,54.664326975,37.46376558102628,-17.20056139397372,17.20056139397372,0.3425975954284475,33.211377410490606,0.3486948641498453,high,high,False,False,False,3.73204033701836
10_blend_s55_b50,32497686304154672399743049842,Hà Nội UBND xã Chương Dương (LCS),3970,50.88200617128464,34.85315151123343,-16.02885466005121,16.02885466005121,0.286980312526136,34.76145828127455,0.2931386619578459,high,moderate,True,True,False,17.60637733483303
10_blend_s55_b50,32497687835845808597395559285,Hà Nội UBND xã Quang Minh (LCS),3999,41.100162440610156,32.52154818354578,-8.578614257064373,8.578614257064373,0.2359900142997462,33.9580734156494,0.253086944753838,high,moderate,True,True,False,20.628666313168235
10_blend_s55_b50,32497689422265798936416998264,"Hà Nội Cổng 3, Bộ Tài nguyên và Môi trường, 10 Tôn Thất Thuyết (LCS)",4016,37.02350438247012,36.55083781753275,-0.47266656493737,0.47266656493737,0.6392336886809553,18.229869896735202,0.7296151193920064,high,high,False,False,False,3.0360293192985486
10_blend_s55_b50,32497691894129504813496914814,Hà Nội Nhà bảo vệ UBND xã Phúc Thịnh (LCS),4018,37.207375261324046,35.4765887757491,-1.7307864855749457,1.7307864855749457,0.3569706662114186,28.097557704405574,0.40765273782441314,high,high,False,False,False,14.989206389244599
10_blend_s55_b50,32497693512462826621189636013,"Hà Nội Nhà bảo vệ Cung thể thao tổng hợp Quần Ngựa (phố Văn Cao), Phường Liễu Giai, quận Ba Đình (LCS)",4011,51.807455173273496,38.840491093859015,-12.966964079414481,12.966964079414481,0.5062789042556157,27.913002233308166,0.5574530795896544,high,high,False,False,False,4.714993448273467
10_blend_s55_b50,32497698154816065885508975523,"Hà Nội Cục Viễn Thám quốc gia, Bộ Tài nguyên và Môi trường số 79 Văn Tiến Dũng (LCS)",3974,60.86778643683946,29.666458141586897,-31.201328295252562,31.201328295252562,-0.349621080794821,56.21650627144084,-0.5294685611976215,high,moderate,True,True,False,7.997340544817883
10_blend_s55_b50,32497713513553527537986241519,"Hải Phòng Cổng bảo vệ trường tiểu học Tử Lạc, phường Nhị Chiểu (LCS)",3973,20.50154731940599,16.25912172993596,-4.242425589470031,4.242425589470031,0.1142970076344556,15.936940382281854,0.10071751983568666,moderate,low,True,False,False,5.864712037013879
10_blend_s55_b50,32497715505350541081963258104,"Hải Phòng Cổng bảo vệ, ủy ban xã Nguyễn Lương Bằng (LCS)",3967,40.66305023947567,30.241503768676164,-10.421546470799509,10.421546470799509,0.28779363814667835,30.51685508072042,0.28681735013391085,high,moderate,True,True,False,16.596386549827297
10_blend_s55_b50,32497722117136617634216524795,Hải Phòng Cổng bảo vệ trường tiểu học phả lại phường Chí Linh (LCS),3977,40.94871702288157,27.186656806857815,-13.762060216023752,13.762060216023752,0.2563648888930482,24.88185152057153,0.24699546555039265,high,moderate,True,True,False,6.307795531049754
10_blend_s55_b50,32497740397859994680382176275,Hải Phòng Ban chỉ huy quân sự xã An Quang (LCS),3983,27.528455862415264,18.120810756326556,-9.407645106088708,9.407645106088708,0.002586967624304659,23.90491286469478,-0.06712968577722722,moderate,low,True,False,False,24.86885279705652
10_blend_s55_b50,32497743881131035780167864566,Hải Phòng Vọng gác công an phường Bạch Đằng (LCS),3803,26.85155500920326,12.456286827247613,-14.395268181955647,14.395268181955647,-0.3749932506311042,22.616488734137423,-0.7396371485646329,moderate,low,True,False,False,7.778816673767894
10_blend_s55_b50,32497745839288232378111853921,Hải Phòng cột điện Phường Bạch Đằng (anh Vân - 098 9325417) (LCS),3912,9.34172827198364,12.615467761316369,3.273739489332728,3.273739489332728,0.11810326493610712,8.130277955901052,0.13748212120341108,low,low,False,False,False,8.374467019063857
